"FOLIO","VIV_SEL","P0_1","P0_2","P0_3","P0_4_1","P0_4_1A","P0_4_2","P0_4_2A","P1_1","P1_2","P1_3","TLOC","REGION","EST_DIS","UPM_DIS","FAC_VIV"
"12164","01","04","07","01","1","3","1","1","02","1","","3","5","209","0001867",981
"12165","02","03","05","00","1","1","2","","08","1","","3","5","209","0001867",981
"12166","03","03","05","01","2","","2","","06","1","","3","5","209","0001867",981
"12167","04","02","04","01","2","","1","1","05","1","","3","5","209","0001867",981
"12168","05","01","03","01","2","","2","","01","1","","3","5","209","0001867",981
"12169","01","03","06","01","2","","1","1","08","1","","3","5","209","0001868",879
"12170","02","03","04","01","1","1","2","","05","1","","3","5","209","0001868",879
"12171","03","01","02","01","2","","2","","02","1","","3","5","209","0001868",879
"12172","04","01","03","00","2","","2","","01","1","","3","5","209","0001868",879
"12173","05","03","04","00","2","","2","","05","1","","3","5","209","0001868",879
"12174","01","02","04","01","1","1","2","","05","1","","3","5","209","0001869",891
"12175","02","02","03","01","1","1","1","1","03","1","","3","5","209","0001869",891
"12176","03","03","06","01","2","","2","","05","1","","3","5","209","0001869",891
"12177","04","02","06","01","2","","2","","04","1","","3","5","209","0001869",891
"12178","05","04","06","00","1","1","2","","07","1","","3","5","209","0001869",891
"12179","01","02","07","01","2","","1","1","04","1","","3","5","209","0001870",949
"12180","02","02","03","01","2","","2","","04","1","","3","5","209","0001870",949
"12181","03","02","03","01","2","","2","","04","1","","3","5","209","0001870",949
"12182","04","01","02","01","2","","2","","01","1","","3","5","209","0001870",949
"12183","05","01","03","01","1","1","1","1","01","1","","3","5","209","0001870",949
"12184","01","01","03","00","2","","2","","01","1","","3","5","209","0001871",910
"12185","02","01","06","01","2","","2","","03","1","","3","5","209","0001871",910
"12186","03","02","03","03","1","2","1","1","02","1","","3","5","209","0001871",910
"12187","04","03","05","01","1","1","2","","06","1","","3","5","209","0001871",910
"12188","05","04","06","02","1","1","1","1","09","1","","3","5","209","0001871",910
"12189","01","02","03","01","2","","2","","03","1","","3","5","209","0001872",1069
"12190","03","02","05","01","2","","2","","03","1","","3","5","209","0001872",1069
"12191","04","04","07","01","1","1","1","1","05","1","","3","5","209","0001872",1069
"12192","05","02","04","01","2","","1","1","05","1","","3","5","209","0001872",1069
"12193","02","03","04","01","1","1","1","1","04","1","","3","5","210","0001873",1604
"12194","03","02","06","01","1","1","2","","02","1","","3","5","210","0001873",1604
"12195","05","03","04","02","2","","2","","03","1","","3","5","210","0001873",1604
"12196","01","02","06","01","1","1","1","1","03","1","","3","5","210","0001874",1170
"12197","02","02","03","01","2","","2","","05","1","","3","5","210","0001874",1170
"12198","03","01","03","01","2","","2","","01","1","","3","5","210","0001874",1170
"12199","04","02","03","01","2","","2","","02","1","","3","5","210","0001874",1170
"12200","05","02","03","01","2","","2","","05","1","","3","5","210","0001874",1170
"12201","01","03","06","01","1","4","1","1","03","1","","3","5","209","0001875",833
"12202","02","04","06","01","1","1","1","1","05","1","","3","5","209","0001875",833
"12203","03","03","04","01","2","","2","","05","1","","3","5","209","0001875",833
"12204","04","04","07","01","1","1","1","1","04","1","","3","5","209","0001875",833
"12205","05","04","06","01","2","","2","","04","1","","3","5","209","0001875",833
"12206","01","02","04","01","2","","2","","04","1","","3","5","209","0001876",918
"12207","04","03","06","01","2","","1","1","04","1","","3","5","209","0001876",918
"12208","05","02","04","00","2","","2","","05","1","","3","5","209","0001876",918
"12209","01","03","04","01","1","1","1","1","04","1","","4","5","212","0001877",700
"12210","04","03","05","02","2","","1","1","05","1","","4","5","212","0001877",700
"12211","05","02","04","01","2","","1","1","03","1","","4","5","212","0001877",700
"12212","02","02","05","01","1","1","1","1","02","1","","4","5","212","0001878",886
"12213","03","02","05","01","1","1","1","1","03","1","","4","5","212","0001878",886
"12214","04","03","05","01","2","","2","","03","1","","4","5","212","0001878",886
"12215","05","02","04","03","1","2","1","1","03","1","","4","5","212","0001878",886
"12216","01","02","04","01","2","","2","","03","1","","2","5","207","0001879",671
"12217","02","02","05","01","2","","2","","03","1","","2","5","207","0001879",671
"12218","03","02","03","01","2","","1","1","05","1","","2","5","207","0001879",671
"12219","05","02","04","01","2","","1","1","04","1","","2","5","207","0001879",671
"12220","01","02","04","02","2","","2","","04","1","","4","5","205","0001880",1115
"12221","02","01","04","01","2","","1","2","03","1","","4","5","205","0001880",1115
"12222","03","02","03","01","2","","2","","04","1","","4","5","205","0001880",1115
"12223","04","01","02","00","2","","2","","03","1","","4","5","205","0001880",1115
"12224","05","01","02","00","2","","2","","03","1","","4","5","205","0001880",1115
"12225","06","02","03","01","1","1","1","1","03","1","","4","5","205","0001880",1115
"12226","07","04","06","00","2","","2","","04","1","","4","5","205","0001880",1115
"12227","08","02","04","01","2","","2","","03","1","","4","5","205","0001880",1115
"12228","09","02","04","01","2","","2","","02","1","","4","5","205","0001880",1115
"12229","10","03","04","01","2","","1","1","05","1","","4","5","205","0001880",1115
"12230","12","01","02","00","2","","2","","01","1","","4","5","205","0001880",1115
"12231","13","02","03","00","2","","2","","03","1","","4","5","205","0001880",1115
"12232","14","01","02","01","1","1","1","1","04","1","","4","5","205","0001880",1115
"12233","15","03","04","01","1","1","2","","07","1","","4","5","205","0001880",1115
"12234","16","02","03","01","2","","2","","04","1","","4","5","205","0001880",1115
"12235","17","01","02","00","2","","2","","05","1","","4","5","205","0001880",1115
"12236","18","02","03","01","2","","2","","04","1","","4","5","205","0001880",1115
"12237","19","04","05","01","1","2","1","1","08","1","","4","5","205","0001880",1115
"12238","20","01","02","01","2","","1","2","03","1","","4","5","205","0001880",1115
"12239","01","01","02","01","2","","2","","02","1","","4","5","205","0001881",925
"12240","02","02","03","01","2","","2","","04","1","","4","5","205","0001881",925
"12241","03","02","03","01","2","","1","1","05","1","","4","5","205","0001881",925
"12242","04","01","03","01","2","","2","","02","1","","4","5","205","0001881",925
"12243","05","02","03","01","2","","2","","03","1","","4","5","205","0001881",925
"12244","06","01","03","01","2","","2","","02","1","","4","5","205","0001881",925
"12245","07","03","04","01","2","","2","","02","1","","4","5","205","0001881",925
"12246","08","02","03","01","2","","1","1","02","1","","4","5","205","0001881",925
"12247","09","02","03","01","1","1","2","","03","1","","4","5","205","0001881",925
"12248","10","02","03","01","2","","2","","02","1","","4","5","205","0001881",925
"12249","11","01","03","00","2","","1","1","04","1","","4","5","205","0001881",925
"12250","12","01","01","00","2","","2","","02","1","","4","5","205","0001881",925
"12251","13","01","02","01","2","","2","","02","1","","4","5","205","0001881",925
"12252","14","02","03","01","1","1","2","","02","1","","4","5","205","0001881",925
"12253","16","02","02","01","1","1","1","1","05","1","","4","5","205","0001881",925
"12254","17","02","06","02","1","3","1","1","04","1","","4","5","205","0001881",925
"12255","18","01","02","01","2","","2","","03","1","","4","5","205","0001881",925
"12256","19","03","04","01","2","","1","1","05","1","","4","5","205","0001881",925
"12257","20","02","03","01","2","","2","","06","1","","4","5","205","0001881",925
"12258","01","01","02","00","2","","2","","04","1","","4","5","205","0001882",773
"12259","03","04","06","02","1","2","1","1","07","1","","4","5","205","0001882",773
"12260","04","07","09","02","1","4","2","","11","1","","4","5","205","0001882",773
"12261","05","02","03","00","2","","2","","04","1","","4","5","205","0001882",773
"12262","06","05","08","00","1","1","1","1","16","1","","4","5","205","0001882",773
"12263","07","02","03","00","2","","2","","02","1","","4","5","205","0001882",773
"12264","08","03","04","00","1","2","2","","05","1","","4","5","205","0001882",773
"12265","09","02","05","01","2","","2","","05","1","","4","5","205","0001882",773
"12266","10","01","02","00","2","","2","","05","1","","4","5","205","0001882",773
"12267","11","02","03","01","2","","2","","05","1","","4","5","205","0001882",773
"12268","12","01","01","00","2","","2","","02","1","","4","5","205","0001882",773
"12269","13","02","03","00","1","1","2","","05","1","","4","5","205","0001882",773
"12270","14","01","02","00","2","","2","","04","1","","4","5","205","0001882",773
"12271","15","03","07","01","2","","1","1","04","1","","4","5","205","0001882",773
"12272","16","02","04","00","1","1","1","1","08","1","","4","5","205","0001882",773
"12273","17","02","04","01","1","1","2","","04","1","","4","5","205","0001882",773
"12274","18","01","01","00","2","","2","","01","1","","4","5","205","0001882",773
"12275","19","01","01","00","2","","2","","04","1","","4","5","205","0001882",773
"12276","20","01","01","00","2","","2","","05","1","","4","5","205","0001882",773
"12277","21","01","02","00","2","","2","","03","1","","4","5","205","0001882",773
"12278","22","01","02","00","2","","2","","03","1","","4","5","205","0001882",773
"12279","23","01","01","00","2","","2","","04","1","","4","5","205","0001882",773
"12280","01","04","05","02","1","1","1","1","01","1","","4","5","205","0001883",1000
"12281","02","01","03","01","1","1","2","","05","1","","4","5","205","0001883",1000
"12282","03","03","05","02","1","1","1","1","04","1","","4","5","205","0001883",1000
"12283","04","01","02","01","2","","2","","02","1","","4","5","205","0001883",1000
"12284","05","02","04","00","1","1","2","","03","1","","4","5","205","0001883",1000
"12285","06","02","03","01","2","","2","","03","1","","4","5","205","0001883",1000
"12286","07","01","04","01","2","","2","","01","1","","4","5","205","0001883",1000
"12287","08","02","03","01","2","","1","1","04","1","","4","5","205","0001883",1000
"12288","09","02","03","00","2","","2","","06","1","","4","5","205","0001883",1000
"12289","10","02","03","01","2","","2","","05","1","","4","5","205","0001883",1000
"12290","11","02","04","01","2","","1","1","06","1","","4","5","205","0001883",1000
"12291","12","01","03","01","2","","2","","04","1","","4","5","205","0001883",1000
"12292","14","02","04","01","2","","2","","03","1","","4","5","205","0001883",1000
"12293","15","01","02","01","2","","2","","02","1","","4","5","205","0001883",1000
"12294","16","02","04","01","2","","1","1","02","1","","4","5","205","0001883",1000
"12295","17","01","02","00","2","","2","","03","1","","4","5","205","0001883",1000
"12296","18","01","02","00","2","","2","","02","1","","4","5","205","0001883",1000
"12297","19","03","06","05","2","","2","","04","1","","4","5","205","0001883",1000
"12298","20","02","02","00","2","","1","2","04","1","","4","5","205","0001883",1000
"12299","01","02","05","01","1","1","1","1","04","1","","1","5","218","0001884",7493
"12300","02","01","01","01","1","1","2","","01","1","","1","5","218","0001884",7493
"12301","03","01","05","01","2","","1","1","03","1","","1","5","218","0001884",7493
"12302","04","01","03","01","2","","1","1","01","1","","1","5","218","0001884",7493
"12303","05","01","01","01","2","","1","1","02","1","","1","5","218","0001884",7493
"12304","02","02","05","01","2","","2","","06","1","","1","5","217","0001885",4713
"12305","03","01","02","01","2","","2","","02","1","","1","5","217","0001885",4713
"12306","04","02","04","01","2","","2","","02","1","","1","5","217","0001885",4713
"12307","01","03","07","02","1","1","1","1","07","1","","1","5","218","0001886",5977
"12308","02","01","04","01","2","","1","1","01","1","","1","5","218","0001886",5977
"12309","04","02","05","01","1","2","1","1","02","1","","1","5","218","0001886",5977
"12310","01","02","05","01","1","1","1","1","04","1","","1","5","217","0001887",5432
"12311","02","04","07","04","1","1","1","1","05","1","","1","5","217","0001887",5432
"12312","03","01","01","01","2","","1","2","01","1","","1","5","217","0001887",5432
"12313","05","01","02","01","2","","1","2","02","1","","1","5","217","0001887",5432
"12314","01","03","05","01","1","2","1","1","07","1","","1","5","218","0001888",5931
"12315","03","02","03","01","2","","1","1","01","1","","1","5","218","0001888",5931
"12316","04","01","03","01","2","","1","1","01","1","","1","5","218","0001888",5931
"12317","01","01","02","00","2","","2","","03","1","","1","5","217","0001889",5039
"12318","02","01","02","01","2","","2","","05","1","","1","5","217","0001889",5039
"12319","04","02","04","01","1","1","1","1","04","1","","1","5","217","0001889",5039
"12320","05","02","03","01","2","","2","","06","1","","1","5","217","0001889",5039
"12321","01","01","01","00","2","","1","2","03","1","","1","5","217","0001890",4935
